Granulation_Time,Binder_Amount,Drying_Temp,Drying_Time,Compression_Force,Machine_Speed,Lubricant_Conc,Moisture_Content,Tablet_Weight,Hardness,Friability,Disintegration_Time,Dissolution_Rate,Content_Uniformity,Time_Minutes,Temperature_C,Pressure_Bar,Humidity_Percent,Motor_Speed_RPM,Compression_Force_kN,Flow_Rate_LPM,Power_Consumption_kW,Vibration_mm_s,Batch_ID
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.099999999999998,199.7999994308094,94.99999992960359,0.6500001433045247,8.199999953995617,89.29999992779858,98.70000000795504,-12.11472571908375,47.56653498375,0.8749846984131402,35.8908248843402,123.39680696797134,-3.068237656808188,4.524541049040839,8.090759970550039,1.7643998711228448,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.100000000000005,199.79999999723833,95.00000004621421,0.6499999092000946,8.20000005814648,89.3000000867917,98.69999999249005,174.0054586506193,1.0010487042773306,1.2958326896218135,28.329740953465365,369.1416399056154,15.595985476320074,-8.029785828932168,44.19265760950624,9.89219904816726,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1,199.80000047209262,95.00000003444222,0.6500002990511335,8.199999926375238,89.29999993054304,98.70000000566634,117.10956288445493,25.016611235314414,0.8757295867978543,37.08743359065923,-199.96578080834297,7.173753554402525,-0.44812175367245577,16.697917185508096,1.0604193153681254,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1000000000000054,199.79999952142097,94.99999997229028,0.6500000168601259,8.199999938254976,89.29999991751203,98.69999999586872,5.024447150410907,58.62504191354233,0.5935800339594587,27.31556196149409,84.30356114104539,14.567032925318522,6.760167863208204,64.32089197542679,6.415381570357331,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1000000000000014,199.79999732704857,94.99999995591894,0.6499998956580008,8.200000075156973,89.30000003015947,98.70000000172178,67.98618655810967,56.799241335375115,1.0338275267782697,39.38862078831994,7.199056468935041,5.228319296101912,6.494810136731389,31.092857375810254,1.9944295810824992,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1000000000000014,199.80000151873784,95.00000006626301,0.6499999461949957,8.200000045834146,89.30000005532501,98.69999999488192,-11.38325024869097,55.61286993802425,0.8619897669427055,52.34143790767517,303.9228064799089,-9.119780109758892,5.40976068922827,-2.591265975600205,0.5611167226240621,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1000000000000023,199.79999931847485,95.00000012306396,0.650000120827866,8.200000049708521,89.30000011698884,98.70000000138454,46.29192170591843,37.30802409361515,0.8976955187902106,39.98131950800325,488.8556045053666,-0.8286266751930675,1.2116300826965891,19.771205566607428,4.583744241635654,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1000000000000014,199.80000002352085,95.00000007853525,0.6500001171561373,8.200000025402504,89.30000000817037,98.69999999831217,62.38260822941705,53.39532844375015,1.0358122241472625,33.69525129659428,251.64093268269528,7.509917367470615,4.2758210644382375,46.7950412463178,6.358868268842306,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.100000000000001,199.80000051497947,94.9999999643097,0.6500000469709424,8.200000019757585,89.30000003813723,98.70000000342867,110.98326749656417,41.71655872951535,0.9572342587261212,43.62755926103025,559.5044839256842,-6.701164686104199,1.7543799913127385,17.511797109009695,4.775708228470578,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1,199.79999905907025,95.0000001820376,0.6500001195059996,8.199999837115856,89.29999980850955,98.70000001274182,55.80400744056727,34.227361699348464,1.2159395946961182,30.403224973974034,-102.4176513390173,1.3333294741393784,2.3443509662248108,5.929916996317585,-0.14713796152939684,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1000000000000023,199.80000104303127,94.99999993450984,0.6499998526202324,8.200000027795653,89.30000003196935,98.6999999966472,27.120382824410783,16.107027938067333,1.147278386069537,47.630307425202545,261.04688638335017,5.745834151538361,-3.8304133168163217,17.48873621895782,4.4026472359359055,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.099999999999999,199.8000000829387,94.99999990385139,0.6500000460336954,8.19999999555615,89.2999999171247,98.70000000404676,107.13665885056314,58.103156860453154,0.9966600555994266,36.722512051298594,200.40501059429153,-3.4483486054673227,6.672827401481455,19.581977220504992,2.350381025171873,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.100000000000001,199.80000109084364,95.00000014182406,0.6499999021279451,8.199999870471238,89.2999998336424,98.70000000265007,167.56071892239686,18.16387595592295,0.9636668066378768,37.82461144335032,-430.34544921803155,4.5786715589088525,-1.0051309148951082,-3.809073442351277,-2.810230481424062,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.0999999999999996,199.8000013472119,95.00000006033706,0.6499998672313438,8.19999990591464,89.29999988699254,98.69999999734776,78.45645785959522,59.50797967087479,1.1192573801870846,51.32787660251793,-81.74027070236308,0.12714904980183306,6.594721899018353,8.840448810367704,1.2957912047688658,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.100000000000001,199.79999782466365,94.99999991525824,0.6500000536304666,8.200000027555705,89.30000006969414,98.69999999551459,60.24740101055335,43.4499027553628,1.0757042209357095,40.57985432259676,-234.2527902947267,1.1880735495986678,3.8180945532641264,3.5119022662399786,-0.15638281979608726,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1000000000000005,199.8000030858686,95.00000011228131,0.6500000507352497,8.200000031483656,89.29999995790037,98.69999999304328,61.19430486449659,32.151705770047016,1.152676208377815,37.9536333949461,94.53974564451863,6.607442505752056,-0.786405081556053,29.73423507805149,3.303913007596157,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.100000000000002,199.7999994675357,94.99999978625215,0.6500003539704555,8.199999965549276,89.29999989049585,98.69999999612463,93.93783457015456,45.51744641497135,0.8959533552451039,36.723944800935094,143.09000240462797,-4.120546022168261,3.7173811624129316,13.767178613045482,0.8754802926283309,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.100000000000003,199.80000057574068,95.00000006613186,0.6499999720210448,8.200000102372563,89.30000007177789,98.69999999367897,45.611496006686934,34.55906340783259,0.8610719048762802,37.08552595901342,191.69250571511233,3.077121041618311,2.6494326087595135,29.67040057495712,2.5644253121897127,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1000000000000023,199.7999960157164,95.00000015850625,0.6500002149711814,8.199999875517,89.2999998728201,98.70000000587557,99.63759556000565,59.731755057919486,1.1481275869916843,32.012604043562376,294.1511327193478,-2.9305490189699244,6.337685077929496,25.058761447483036,3.669178479840493,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1000000000000005,199.80000070555656,95.00000008059455,0.6499999547885317,8.199999961494584,89.29999999206544,98.70000000370062,199.86747302023707,17.59016890354757,1.2334931489388015,38.55172888066355,231.24548093684373,1.4032483004939669,-2.728210180159744,10.720027887117743,3.50149441561954,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.0999999999999988,199.80000106145337,95.00000002358662,0.6499998531002723,8.199999936192599,89.29999989182683,98.69999999614078,188.19049554601975,10.112092860853682,0.9795357175731749,32.00995638488357,-72.26239488538125,14.276057406662218,-3.4571788377259987,40.13991477839293,4.8137660014472425,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.0999999999999988,199.80000002527532,94.99999992752257,0.6500000862777052,8.200000084728769,89.3000000415458,98.7000000116129,64.57112232757717,50.05056277779617,0.9544989706202408,44.0455328058484,312.2165181745093,-4.620367964692054,4.350438981283487,12.672469024963931,2.809137148365984,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.100000000000001,199.7999982647708,95.00000003241992,0.6499998578641127,8.200000090373406,89.30000010211474,98.7000000016299,118.1008370715402,34.715459507039796,1.088641209467607,42.741712660171444,15.968810979901477,-3.787880690472904,3.0591540664565744,-2.453016960864094,-0.7252015590291663,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.099999999999998,199.79999851605717,95.00000007103243,0.6500001494302226,8.199999872878255,89.2999998079232,98.70000000035846,71.42596223188204,42.42559718884825,0.804002351353793,35.97213684593466,148.65029082394534,3.805431376505469,4.051826389473412,31.419617570448843,2.593422020597132,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.100000000000002,199.80000206047563,95.00000012008628,0.6500000162010167,8.200000060910975,89.30000004367251,98.69999999938418,103.36272321693846,43.66919129793943,1.0069632222782827,46.21869976751489,189.98183957205828,2.3738728091604986,3.3503672268721605,32.024730091531744,2.6994208446192065,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1000000000000023,199.7999984273243,95.00000005108724,0.6500001674239864,8.199999980670428,89.30000000630122,98.69999999840086,83.72953039456549,53.82365621047921,1.1150758669526162,53.060521467936375,222.00875578197477,-5.111018934728283,3.9514737786471015,3.162730131959176,0.6133860916329485,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.099999999999999,199.80000074488342,94.9999997437141,0.6500001367315185,8.200000058171153,89.30000008144096,98.70000000041378,150.87160736324773,50.355932471880415,0.8851505622634197,27.24985477153801,281.93868021174006,-0.2746201921950946,4.886273558747131,25.320410260657273,3.970112786178162,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.0999999999999983,199.80000010088236,95.00000007797517,0.6499998912424206,8.199999955432546,89.29999992638862,98.70000000544616,114.036412577161,33.59519841291605,1.0536653087928403,31.526891997439673,114.50403325516827,1.437876595228721,1.2200035026575173,14.42952762539873,1.99680103698257,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1000000000000028,199.8000009332302,94.99999995196949,0.6500000159053039,8.19999998451119,89.30000002908277,98.69999999851254,161.30220365706415,28.283694184340632,0.9000134247962819,32.03251162905809,335.6012381955918,2.424923804197389,1.1310761135661864,30.582166835869472,4.902073756123172,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1000000000000023,199.799998371804,94.99999995383065,0.6500001289783489,8.199999952553322,89.29999996276068,98.69999999343034,105.73078912291231,49.407814507964936,0.9175662521576642,27.34742526241785,15.546054946023176,-3.211200229972105,5.193356616124433,13.096781220737835,0.30506734507251254,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.100000000000001,199.80000034575352,95.0000001571912,0.6500001230990824,8.199999900611603,89.29999993922584,98.6999999995762,146.87595889457293,9.534388529643774,0.9567996033430874,42.11883211682131,40.4779381617373,-0.26755928020508657,-2.494258584991072,3.997410444610196,0.6130062738910254,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1000000000000014,199.79999956377836,95.00000008092476,0.6499999801428368,8.200000001997797,89.29999994150204,98.70000000754949,51.45178469926117,34.8485601160388,0.9769966075711687,29.629660209972407,-31.638770389555233,3.2078763000762303,2.446077772869062,19.712432410639682,1.7995610717209989,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1000000000000014,199.79999832249575,94.99999988762247,0.6500000731439431,8.200000000309778,89.29999998003998,98.7000000068694,75.65556684640457,30.303307598429427,1.0287954075124308,39.80697409338205,764.2492955711883,-4.704137560927468,-0.31332615124152774,15.964914194814824,6.416621968775878,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.100000000000001,199.80000036485592,95.0000001342691,0.6499998358203709,8.19999999803762,89.29999995997056,98.6999999940938,99.73338476285416,28.01310997177403,1.0959827653885479,42.54317944017389,332.59089489857934,0.9089862642587518,-1.263294278520058,21.166655599155177,4.216445019018906,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1000000000000023,199.8000021247838,94.99999969425856,0.6500000505151607,8.19999998216354,89.29999996988123,98.69999999433917,49.97469586200856,59.8819951220986,0.7239921560725462,52.08632088333099,358.38906232395755,-9.651547711613134,7.264708175461223,-2.0938555411427053,1.2273131355584879,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1000000000000014,199.79999967640512,95.00000002629639,0.6500002169216315,8.199999956809766,89.29999991419226,98.70000001302319,194.82839162380193,31.635646465005834,1.162492149021494,32.57911050431613,471.49042786167956,2.7217720272618884,-1.3708574728077199,33.42980556965931,6.077611872119755,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.100000000000002,199.80000349764356,94.99999999433255,0.6499999973441359,8.200000109095456,89.30000018863491,98.70000000560121,114.47369676067363,41.44917862358057,0.889731784682696,41.25181583273655,489.574415356464,1.504350138322834,2.714679473783619,30.087257103583703,5.993280412594275,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.100000000000002,199.79999898258745,94.99999990910507,0.6499998360933242,8.199999932575475,89.29999990189914,98.70000001097623,18.183941681525297,44.40955469026374,1.048622390030515,45.14967714337345,348.79906671505506,9.800625601604635,2.0774848404553223,45.09081193087572,7.378947701030437,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.100000000000002,199.7999993203627,94.99999995476357,0.6499999414287162,8.19999999679262,89.2999999680673,98.69999999314358,134.31147853400418,37.55432096198923,0.8637068387187232,33.32492813419984,45.520138146706714,3.097727399015768,2.9065811362295264,26.047941473258433,2.199543636531935,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.100000000000003,199.7999980532657,94.99999990933671,0.6500001301727167,8.200000001907346,89.30000007097583,98.69999999477187,85.89154301945369,18.540095130116185,1.0512366758801721,47.1720546283766,305.22532064529884,-9.443670687894492,-1.686773343912711,-18.60446806259382,-0.06716067429087103,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1000000000000028,199.79999989604428,94.99999998747087,0.6499999562318106,8.199999937907679,89.29999993281848,98.70000000434233,109.21341805491524,63.93585824020957,0.8207190633935373,59.46808871337902,449.5102592416823,-4.971029018340222,7.072340065978523,25.91513315308496,2.8915508127837715,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.0999999999999988,199.7999994447916,95.00000005461796,0.650000018782614,8.199999961053026,89.29999997072616,98.70000000105337,196.99998804663426,25.364028481507766,1.0450006760506123,30.229447170375664,-34.706735875465895,7.035593480143704,0.762196536254199,30.421008401146338,1.789031206162218,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.0999999999999983,199.80000026904955,94.99999990871564,0.6500001715024645,8.200000023165437,89.3000001626054,98.69999998915884,181.70714871605236,20.357392910300973,1.0228594852570787,27.378144512376743,207.93226435510772,-0.22095670890008545,-1.7029953774818323,14.738986778785613,2.8654041882758916,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.100000000000002,199.80000116582298,95.00000017976186,0.6499999109027056,8.200000089732097,89.30000008890168,98.70000000663462,50.97859246246986,27.553674133519166,0.9449425964188372,42.4405061469259,352.9392886117612,2.886894706825858,-0.31326108182296397,23.92808854760322,4.813101566858878,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.100000000000002,199.7999991610954,95.00000015705312,0.6499998695004745,8.200000009477236,89.30000000415356,98.69999999737955,107.4644286564239,37.058656789574734,0.9767953102512126,36.27824304786752,490.2440766790366,2.6048098073130026,1.5393106408315738,34.981620631878954,6.380097554376732,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.0999999999999996,199.79999786059955,94.99999995199681,0.6499998392471628,8.199999991747571,89.2999999933437,98.70000000367943,105.55971230364275,38.74442974803043,0.853917792765418,44.99427881592215,289.02907003318785,-0.4023712451792312,1.9736991521637812,18.551814206157182,3.379410228545351,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1,199.79999979316403,94.99999997429005,0.6500001139508501,8.19999997002548,89.2999999449605,98.70000001295254,125.09892431879851,36.57231984932265,0.7282121968154052,26.669531396988827,279.44917198818035,6.37008086689396,2.5637237801224853,43.136584544802076,5.41030191321231,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1000000000000005,199.79999933279552,94.99999999479672,0.6499999802397785,8.200000028208317,89.30000011686015,98.70000000024697,257.02020233576536,33.345042865480536,1.031991674144693,31.58627439184596,176.80816355954983,2.0038680291970983,0.8291319015262981,26.62226475383393,3.2907435054345866,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.0999999999999983,199.7999984932874,94.99999997405307,0.6499999982512958,8.199999985354953,89.30000003806154,98.6999999952159,98.18211976519036,32.11510798229345,0.9838905763883186,27.388178983022712,274.5919317557519,13.903772756918073,0.78605162428162,47.30042627197766,6.904894761996044,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1000000000000036,199.80000117645758,94.99999981588806,0.6500001236192305,8.20000001433776,89.30000009915328,98.70000001291591,205.30459926295953,5.073616995648646,1.164633376685457,23.673773479405952,252.8162406444922,9.716449429296684,-5.497284541023451,33.76204507906284,7.072129241919307,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1000000000000023,199.8000004519951,95.00000012256511,0.649999871165748,8.199999960235589,89.29999990673798,98.69999999875988,104.92046979878278,30.50506096803037,0.9628580038169606,18.51095367308016,313.16268023048826,5.950882896622976,-1.0298829719486162,34.84547403627951,5.797120741283935,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1000000000000023,199.79999931069432,95.00000001715517,0.6499998303739277,8.200000034021661,89.29999998115933,98.69999999608942,133.1064407521948,44.34708866528242,0.8849277419597138,46.52170122622258,119.02567641078274,-9.348356818740207,4.504351331570533,-15.031213474327313,-1.995277317795125,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.0999999999999974,199.80000249820355,94.99999996438626,0.6500002850192953,8.199999986267482,89.30000003588295,98.70000000038337,38.72459976633991,28.801785241540568,0.9803734995269896,37.75099162481561,113.3524480516174,1.8740226179788602,-0.8102793001589694,17.086583287982407,1.7040352666504277,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1,199.79999889174786,95.00000007831386,0.6499999947721561,8.19999995466303,89.29999997832259,98.70000001080038,173.9361618524443,36.72899253592288,0.904552102003311,36.739718098701246,88.37966234271322,7.167161997762023,1.857141727801843,37.63010001058137,4.552863367320634,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1,199.80000003034067,94.99999985947895,0.6499998918483743,8.199999923307233,89.30000003077518,98.70000000482794,118.79169632068559,39.40149335218786,1.0435774413608783,22.838676153166354,131.89535553800295,6.576903935951265,2.1160125555178966,39.04828791086334,3.8111881274737267,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.100000000000001,199.80000051924372,95.00000014093463,0.65000002251191,8.199999988152685,89.2999999939669,98.70000000059827,-6.003832702773593,40.50625140635162,1.1301883896838216,50.271024462743505,229.58701554003864,-5.839056889662872,3.2461483204608577,4.180922315384368,0.23894466123150693,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.0999999999999983,199.7999984922295,95.00000004099013,0.6500001569525096,8.200000138185745,89.30000018927066,98.69999999953694,61.45569902871416,40.96363727021035,1.1507499850774499,60.21865245671319,-79.5428405226471,-2.162562498684289,3.4540946751952157,-2.275958067699211,-1.3687395547254813,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1000000000000023,199.80000184993034,94.99999986643144,0.6500001424231528,8.200000040688364,89.30000010275965,98.69999999803674,67.25052646903899,14.478394226397082,1.1757120471747993,46.78743827141973,126.51482677038892,2.2831273187733476,-2.694715265842037,14.2418529889452,2.0142662514851883,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.0999999999999996,199.79999760816094,94.99999997352026,0.6499999345291305,8.200000020756876,89.30000001502805,98.70000000454068,-0.6197268887578531,44.94077700263163,1.0276713478568416,36.86411761089106,241.06659792353514,0.09900611651853941,3.837041568521216,36.870046052921225,2.3492851086992985,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1000000000000036,199.7999988370257,95.00000012366958,0.6499999664137976,8.19999990589607,89.29999987049432,98.69999999955327,65.6113988658731,42.18077392363511,1.0890449724633726,24.695124885110907,-22.131618787435727,9.72441393918184,2.6308353754461518,46.29407517485147,3.4723144648967326,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1,199.80000151099722,95.00000000599641,0.6499999620758339,8.200000017770156,89.2999999735616,98.6999999906826,100.96599721722903,44.18073756811704,0.9858398457668023,59.29095332088427,407.00875198556554,0.1594999212202124,1.9498274564530615,23.30767876921111,4.1098577471959725,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.100000000000001,199.79999741408105,95.00000011134043,0.6499999633526399,8.19999996759974,89.29999994480693,98.699999999524,146.84365353338663,46.4877301645555,0.9708252470960286,37.43589882642966,-96.13449138897975,6.194327088471353,3.5515047629710432,18.491151746853557,2.518616942045339,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.100000000000001,199.80000295135065,94.99999975020124,0.6499999919519258,8.2000000279161,89.29999999330313,98.69999999844481,64.78697915865213,46.965319638940635,0.919151494590744,43.31605734450262,245.4877897450508,1.030475633839516,3.602960740684508,24.40622035840757,4.313426894196844,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1000000000000054,199.80000148079793,95.00000003980958,0.6500000290541571,8.200000026119016,89.30000003498319,98.69999999500025,218.09327038446182,24.97228406406481,1.1535762523895365,37.00838085453562,-20.526872698664604,3.412975643085493,-0.20068945603859745,10.042130194595948,1.5973015402873292,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.0999999999999988,199.80000176877874,94.99999989340571,0.6499997579934337,8.200000001363994,89.30000003588279,98.69999998349903,142.96137388946846,45.113184499948666,0.9521124010906339,31.500813576490266,190.5025841396687,2.0928590904660545,3.1812199604451186,29.65947743561894,3.537468468119928,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.0999999999999996,199.79999500938203,95.00000021114492,0.6499999648796078,8.199999984535221,89.299999980029,98.69999999824638,86.43113986580272,28.830869342018993,1.150714240542267,37.72820049886804,76.0052832924746,1.6338346434573692,0.35188687502077864,10.961091114071756,1.8491684410118228,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.099999999999997,199.80000043627868,94.99999991199472,0.6500000240332664,8.20000000349726,89.30000001974038,98.70000000476573,87.19848886488106,44.283605360092245,1.062948018586204,33.18032192348663,6.906153274585137,7.542807567381256,3.575595048356581,42.35222250537697,3.602698647283748,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1000000000000005,199.79999991232603,95.00000014973753,0.6500001475569142,8.19999990192327,89.29999987408372,98.70000001307444,-9.412467801408141,57.189379405555236,0.909675382166217,46.5749490065237,366.99964429719347,-4.024071348181251,5.277536106276631,11.346225133917553,4.084163978204982,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.100000000000001,199.80000116420388,95.00000019231635,0.6500000300154424,8.2000000497684,89.30000009278683,98.7000000033168,181.03375967564796,30.018342047616066,0.9725695645245098,32.96258455334267,117.7193784830892,7.5585620253925185,0.2920794694295812,34.37619830644353,4.560238180595236,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1,199.79999945588736,94.9999999826101,0.6499998788291879,8.199999990563931,89.30000003790293,98.69999999678072,172.3649767099031,39.17438634412334,1.0027808053973835,47.70476184363619,-22.957057216196162,3.2742604185616018,2.640827248428855,22.73033810684785,1.721556306345236,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.099999999999999,199.79999850932685,94.99999993008805,0.649999771287625,8.200000001148204,89.29999999396235,98.7000000018789,132.32706156685137,35.82000826143927,1.3445503562635965,33.89804683076109,186.5615051645114,11.884281348844187,-0.2690781937652469,47.225761650305714,5.994290821373223,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.1000000000000014,199.8000030811862,94.99999985441949,0.6499999799884958,8.199999964845336,89.29999999589293,98.6999999930268,82.1114290647253,46.157028799794794,0.9832945789830141,38.526429237827784,200.53469479310797,-3.9552014476921196,3.7899332892705884,9.931883233216547,2.0421996595835825,T001
15.0,8.5,60.0,25.0,12.5,150.0,1.0,2.100000000000001,199.79999819687674,95.00000007399464,0.6499998569973126,8.199999954558567,89.29999997050058,98.69999999731704,153.00436409582568,32.6723585507518,1.0516418149926838,35.7035703104361,277.90297024128057,9.622847302682521,0.33485645996534674,41.5656244081188,6.4334161477982335,T001
